,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s),wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2021-03-10 12:00:00,24.79,28.27,1.37,33.89,25.3,1.37,349.11,518,418,196.49,205.0,322.0,0.83,96945.43,0.99,0.98,-0.0
2021-03-10 13:00:00,26.45,29.57,1.46,35.73,26.07,1.46,324.97,664,429,318.11,319.0,347.0,0.76,96832.98,0.99,0.24,-0.0
2021-03-10 14:00:00,27.15,30.27,2.0,36.38,26.48,2.0,302.58,569,426,303.21,312.0,267.0,0.73,96700.54,0.97,0.06,-0.0
2021-03-10 15:00:00,28.01,31.08,1.91,37.69,26.91,1.91,282.41,603,420,364.27,413.0,239.0,0.72,96585.96,0.98,0.02,-0.0
2021-03-10 16:00:00,28.35,31.55,1.06,37.57,27.05,1.06,286.09,531,411,327.17,447.0,205.0,0.68,96534.17,0.97,0.48,-0.0
2021-03-10 17:00:00,26.61,30.77,0.49,36.34,26.59,0.49,232.8,297,412,182.99,343.0,115.0,0.78,96536.03,0.97,0.3,-0.0
2021-03-10 18:00:00,25.94,30.33,0.4,36.07,25.82,0.4,323.62,123,409,52.06,174.0,72.0,0.83,96543.0,0.99,0.12,-0.0
2021-03-10 19:00:00,23.62,28.98,0.38,33.46,25.11,0.38,8.44,15,411,5.06,0.0,11.0,0.94,96629.66,0.98,1.85,-0.0
2021-03-10 20:00:00,23.09,28.51,0.2,32.59,24.46,0.2,269.23,0,409,-0.04,0.0,0.0,0.95,96681.81,1.0,0.53,-0.0
2021-03-10 21:00:00,22.93,28.21,0.58,32.32,24.27,0.58,272.1,0,411,-0.04,0.0,0.0,0.95,96822.37,0.99,0.73,-0.0
2021-03-10 22:00:00,22.82,27.93,0.84,32.16,24.12,0.84,322.86,0,402,-0.04,0.0,0.0,0.95,96952.03,0.98,0.47,-0.0
2021-03-10 23:00:00,22.44,27.51,1.29,31.47,23.69,1.29,316.13,0,408,-0.04,0.0,0.0,0.96,96980.12,0.97,0.5,-0.0
2021-03-11 00:00:00,21.91,27.0,1.76,30.71,23.22,1.76,317.69,0,403,-0.04,0.0,0.0,0.97,96969.86,0.98,0.5,-0.0
2021-03-11 01:00:00,21.76,26.68,1.83,30.48,23.24,1.83,316.75,0,400,-0.04,0.0,0.0,0.97,96925.3,0.88,0.38,-0.0
2021-03-11 02:00:00,21.74,26.43,1.84,30.37,23.33,1.84,305.92,0,399,-0.04,0.0,0.0,0.97,96892.0,0.9,0.25,-0.0
2021-03-11 03:00:00,21.49,26.08,1.75,29.98,23.15,1.75,289.21,0,398,-0.04,0.0,0.0,0.97,96815.07,0.91,0.17,-0.0
2021-03-11 04:00:00,21.36,25.78,1.87,29.75,23.05,1.87,285.95,0,395,-0.04,0.0,0.0,0.98,96798.4,0.98,0.15,-0.0
2021-03-11 05:00:00,21.16,25.47,1.82,29.36,22.97,1.82,278.9,0,399,-0.04,0.0,0.0,0.97,96806.97,0.99,0.17,-0.0
2021-03-11 06:00:00,21.12,25.24,1.63,29.33,22.87,1.63,258.42,0,399,-0.04,0.0,0.0,0.98,96875.25,1.0,0.31,-0.0
2021-03-11 07:00:00,21.58,25.31,0.93,29.74,23.22,0.93,202.02,5,403,1.43,0.0,4.0,0.95,96898.41,1.0,0.39,-0.0
2021-03-11 08:00:00,21.47,25.15,0.22,29.42,22.67,0.22,195.72,52,404,4.02,16.0,48.0,0.94,96982.09,0.99,0.22,-0.0
2021-03-11 09:00:00,22.08,25.46,0.17,30.11,22.53,0.17,336.46,149,406,26.86,56.0,123.0,0.91,97053.65,0.99,0.05,-0.0
2021-03-11 10:00:00,22.98,26.1,0.4,31.29,22.58,0.4,329.08,347,413,100.52,146.0,247.0,0.88,97106.43,0.98,0.01,-0.0
2021-03-11 11:00:00,24.02,26.95,0.33,32.76,23.33,0.33,306.69,489,413,247.47,291.0,242.0,0.85,97101.22,0.97,0.29,-0.0
2021-03-11 12:00:00,25.99,28.44,0.6,35.67,25.42,0.6,263.73,685,415,399.39,418.0,286.0,0.81,97069.73,0.97,1.13,-0.0
2021-03-11 13:00:00,26.01,28.83,0.74,36.02,25.94,0.74,242.98,537,428,170.68,171.0,366.0,0.82,96983.07,0.99,0.57,-0.0
2021-03-11 14:00:00,25.72,29.06,0.66,35.52,26.27,0.66,215.32,558,419,208.31,214.0,350.0,0.82,96841.43,0.99,1.0,-0.0
2021-03-11 15:00:00,25.17,29.09,0.63,35.09,26.48,0.63,202.18,507,419,206.4,234.0,302.0,0.86,96735.38,0.97,1.17,-0.0
2021-03-11 16:00:00,26.35,29.87,0.41,36.5,26.67,0.41,128.15,370,422,114.95,157.0,255.0,0.81,96640.07,1.0,4.02,-0.0
2021-03-11 17:00:00,26.39,29.93,0.96,37.43,26.31,0.96,42.94,258,415,94.69,178.0,163.0,0.86,96654.46,1.0,1.49,-0.0
2021-03-11 18:00:00,25.32,29.3,0.67,35.72,25.7,0.67,352.36,102,405,29.56,99.0,73.0,0.88,96696.69,1.0,0.06,-0.0
2021-03-11 19:00:00,23.3,28.09,1.57,33.13,24.86,1.57,295.69,13,409,0.34,0.0,14.0,0.95,96762.5,1.0,0.17,-0.0
2021-03-11 20:00:00,22.99,27.7,1.65,32.48,24.14,1.65,283.47,0,410,-0.04,0.0,0.0,0.95,96867.51,1.0,0.08,-0.0
2021-03-11 21:00:00,22.49,27.23,1.22,31.64,23.67,1.22,255.18,0,406,-0.04,0.0,0.0,0.96,96992.91,1.0,0.11,-0.0
2021-03-11 22:00:00,22.02,26.78,1.26,30.81,23.26,1.26,221.14,0,399,-0.04,0.0,0.0,0.96,97067.97,1.0,0.06,-0.0
2021-03-11 23:00:00,22.34,26.72,1.6,31.13,23.28,1.6,210.69,0,406,-0.04,0.0,0.0,0.94,97149.8,1.0,0.03,-0.0
2021-03-12 00:00:00,21.97,26.34,1.47,30.55,22.86,1.47,221.84,0,410,-0.04,0.0,0.0,0.95,97116.69,1.0,0.03,-0.0
2021-03-12 01:00:00,21.57,25.94,1.39,30.08,22.75,1.39,229.75,0,404,-0.04,0.0,0.0,0.97,97022.31,1.0,0.02,-0.0
2021-03-12 02:00:00,21.49,25.71,0.94,29.95,22.66,0.94,220.38,0,401,-0.04,0.0,0.0,0.97,96942.58,1.0,0.0,-0.0
2021-03-12 03:00:00,20.89,25.2,1.06,29.01,22.37,1.06,218.07,0,387,-0.04,0.0,0.0,0.99,96875.84,0.97,0.0,-0.0
2021-03-12 04:00:00,20.91,25.02,1.13,29.07,22.31,1.13,219.73,0,397,-0.04,0.0,0.0,0.99,96838.03,0.91,0.0,-0.0
2021-03-12 05:00:00,20.64,24.69,1.25,28.6,22.24,1.25,221.84,0,390,-0.04,0.0,0.0,0.99,96871.49,0.79,0.0,-0.0
2021-03-12 06:00:00,20.8,24.58,1.17,28.97,22.08,1.17,224.8,0,387,-0.04,0.0,0.0,0.99,96901.4,0.62,0.0,-0.0
2021-03-12 07:00:00,22.37,25.19,1.01,31.17,23.05,1.01,237.78,11,386,4.42,0.0,7.0,0.94,96935.87,0.53,0.0,-0.0
2021-03-12 08:00:00,23.51,25.73,0.81,33.16,22.89,0.81,219.34,137,395,70.92,299.0,67.0,0.93,97040.24,0.97,0.0,-0.0
2021-03-12 09:00:00,24.49,26.3,0.82,34.68,23.46,0.82,206.85,220,405,76.65,160.0,144.0,0.91,97119.64,1.0,0.0,-0.0
2021-03-12 10:00:00,25.29,26.93,0.79,35.26,23.75,0.79,210.46,364,407,154.6,225.0,210.0,0.85,97149.17,0.93,0.01,-0.0
2021-03-12 11:00:00,26.78,28.13,0.74,36.97,24.64,0.74,192.95,606,413,344.77,406.0,262.0,0.79,97154.48,0.8,0.05,-0.0
2021-03-12 12:00:00,29.12,29.97,0.48,39.77,26.4,0.48,207.53,835,417,643.43,675.0,192.0,0.71,97095.51,0.67,0.05,-0.0
2021-03-12 13:00:00,29.74,31.07,0.49,40.2,27.49,0.49,261.36,968,414,812.68,817.0,156.0,0.68,96993.79,0.65,0.08,-0.0
2021-03-12 14:00:00,28.45,31.03,0.61,37.61,28.17,0.61,327.55,783,427,600.11,619.0,183.0,0.67,96864.18,0.79,0.35,-0.0
2021-03-12 15:00:00,28.05,31.37,0.44,38.12,28.43,0.44,315.69,726,428,546.89,623.0,179.0,0.73,96703.89,0.79,0.64,-0.0
2021-03-12 16:00:00,27.31,31.15,0.89,37.88,28.54,0.89,344.32,360,426,186.38,256.0,174.0,0.79,96629.77,0.87,2.2,-0.0
2021-03-12 17:00:00,25.3,30.17,0.26,35.77,28.01,0.26,26.2,237,414,53.3,100.0,185.0,0.88,96538.59,0.98,0.81,-0.0
2021-03-12 18:00:00,24.35,29.58,0.79,35.17,26.91,0.79,99.88,111,412,33.62,114.0,78.0,0.95,96602.69,0.96,0.07,-0.0
2021-03-12 19:00:00,23.39,28.87,1.02,33.69,25.41,1.02,154.14,18,404,1.78,0.0,16.0,0.98,96690.45,0.98,0.0,-0.0
2021-03-12 20:00:00,23.32,28.58,1.39,33.69,24.65,1.39,110.73,0,406,-0.04,0.0,0.0,0.99,96745.52,0.99,0.0,-0.0
2021-03-12 21:00:00,23.09,28.22,1.33,33.21,24.16,1.33,79.26,0,405,-0.04,0.0,0.0,0.99,96878.45,1.0,0.0,-0.0
2021-03-12 22:00:00,22.66,27.75,1.79,32.47,23.68,1.79,74.41,0,403,-0.04,0.0,0.0,0.99,96980.56,1.0,0.05,-0.0
2021-03-12 23:00:00,22.79,27.57,1.59,32.69,23.65,1.59,74.53,0,399,-0.04,0.0,0.0,0.99,97001.54,1.0,0.31,-0.0
2021-03-13 00:00:00,22.52,27.23,0.93,32.17,23.26,0.93,93.8,0,411,-0.04,0.0,0.0,0.99,97006.89,1.0,0.5,-0.0
2021-03-13 01:00:00,22.18,26.87,0.83,31.5,23.2,0.83,142.82,0,409,-0.04,0.0,0.0,0.99,96976.4,1.0,0.14,-0.0
2021-03-13 02:00:00,22.32,26.74,0.96,31.58,23.25,0.96,169.6,0,406,-0.04,0.0,0.0,0.98,96955.62,1.0,0.31,-0.0
2021-03-13 03:00:00,22.46,26.62,1.14,31.95,23.43,1.14,126.27,0,411,-0.04,0.0,0.0,0.98,96828.73,1.0,0.12,-0.0
2021-03-13 04:00:00,22.22,26.33,0.91,31.45,23.26,0.91,40.18,0,416,-0.04,0.0,0.0,0.98,96796.45,1.0,0.68,-0.0
2021-03-13 05:00:00,21.97,26.03,1.0,31.04,23.17,1.0,356.62,0,408,-0.04,0.0,0.0,0.98,96814.49,1.0,0.09,-0.0
2021-03-13 06:00:00,22.2,25.96,1.21,31.47,23.29,1.21,6.22,0,405,-0.04,0.0,0.0,0.98,96871.54,1.0,0.06,-0.0
2021-03-13 07:00:00,22.44,25.92,1.15,31.9,23.7,1.15,353.03,6,408,0.31,0.0,6.0,0.98,96899.28,1.0,0.03,-0.0
2021-03-13 08:00:00,23.07,26.15,1.57,32.67,23.57,1.57,336.66,95,406,17.62,74.0,78.0,0.95,97019.33,1.0,0.02,-0.0
2021-03-13 09:00:00,24.1,26.74,1.69,34.13,23.87,1.69,334.88,248,414,110.64,231.0,138.0,0.92,97111.48,1.0,0.14,-0.0
2021-03-13 10:00:00,24.1,26.91,1.83,33.89,23.57,1.83,326.18,340,412,154.33,225.0,186.0,0.91,97176.37,1.0,0.21,-0.0
2021-03-13 11:00:00,24.53,27.34,1.39,34.2,23.99,1.39,321.56,383,420,137.27,161.0,246.0,0.88,97185.76,0.99,0.7,-0.0
2021-03-13 12:00:00,26.12,28.49,1.21,36.47,25.2,1.21,331.36,530,415,172.15,180.0,359.0,0.83,97139.08,0.99,0.6,-0.0
2021-03-13 13:00:00,25.44,28.51,1.14,35.98,25.64,1.14,353.24,523,427,254.64,256.0,269.0,0.88,97024.68,0.99,0.57,-0.0
2021-03-13 14:00:00,25.54,28.92,1.41,36.73,25.96,1.41,21.19,545,428,150.27,155.0,395.0,0.91,96880.91,0.98,3.31,-0.0
2021-03-13 15:00:00,23.62,28.06,1.93,33.65,25.69,1.93,26.6,308,419,45.06,51.0,263.0,0.95,96764.57,0.99,3.85,-0.0
2021-03-13 16:00:00,23.72,28.3,1.53,33.39,25.33,1.53,0.67,416,419,136.27,187.0,280.0,0.92,96735.19,0.99,0.73,-0.0
2021-03-13 17:00:00,24.6,28.79,1.26,34.98,25.05,1.26,336.74,271,417,71.25,135.0,201.0,0.91,96726.38,0.99,1.17,-0.0
2021-03-13 18:00:00,23.9,28.34,1.14,34.07,24.75,1.14,313.97,102,414,25.84,88.0,77.0,0.94,96749.08,0.99,0.77,-0.0
2021-03-13 19:00:00,22.42,27.4,1.24,31.64,24.51,1.24,270.82,12,410,0.57,0.0,12.0,0.97,96823.65,1.0,0.21,-0.0
2021-03-13 20:00:00,22.32,27.13,1.32,31.52,23.84,1.32,290.81,0,406,-0.04,0.0,0.0,0.97,96842.46,0.98,0.04,-0.0
2021-03-13 21:00:00,22.41,26.97,1.18,31.63,23.63,1.18,314.73,0,411,-0.04,0.0,0.0,0.97,96972.8,1.0,0.04,-0.0
2021-03-13 22:00:00,22.14,26.61,1.67,31.23,23.48,1.67,307.93,0,399,-0.04,0.0,0.0,0.98,97034.65,0.99,0.01,-0.0
2021-03-13 23:00:00,21.76,26.2,1.64,30.66,23.06,1.64,294.13,0,399,-0.04,0.0,0.0,0.99,97051.12,0.99,0.0,-0.0
2021-03-14 00:00:00,21.19,25.69,1.45,29.74,22.79,1.45,294.93,0,386,-0.04,0.0,0.0,1.0,97044.49,0.99,0.0,-0.0
2021-03-14 01:00:00,20.95,25.34,1.42,29.29,22.63,1.42,298.97,0,384,-0.04,0.0,0.0,1.0,97015.38,1.0,0.0,-0.0
2021-03-14 02:00:00,21.03,25.15,1.34,29.43,22.53,1.34,314.5,0,381,-0.04,0.0,0.0,1.0,96957.5,1.0,0.0,-0.0
2021-03-14 03:00:00,21.28,25.09,1.16,29.92,22.67,1.16,315.82,0,399,-0.04,0.0,0.0,1.0,96936.04,1.0,0.0,-0.0
2021-03-14 04:00:00,21.32,24.94,0.45,29.99,22.69,0.45,349.79,0,387,-0.04,0.0,0.0,1.0,96924.52,1.0,0.0,-0.0
2021-03-14 05:00:00,21.39,24.79,0.65,30.02,22.73,0.65,56.74,0,386,-0.04,0.0,0.0,0.99,96944.28,1.0,0.0,-0.0
2021-03-14 06:00:00,21.44,24.66,0.86,30.06,22.78,0.86,82.96,0,395,-0.04,0.0,0.0,0.99,96962.72,1.0,0.0,-0.0
2021-03-14 07:00:00,22.22,24.92,1.18,31.08,23.08,1.18,86.69,7,406,0.56,0.0,7.0,0.96,96991.95,1.0,0.0,-0.0
2021-03-14 08:00:00,22.86,25.2,1.39,31.97,23.06,1.39,111.46,94,414,15.35,64.0,79.0,0.94,97105.03,0.97,0.0,-0.0
2021-03-14 09:00:00,24.38,26.12,1.13,34.23,23.46,1.13,112.04,297,411,131.31,275.0,166.0,0.9,97171.06,0.96,0.0,-0.0
2021-03-14 10:00:00,26.38,27.46,0.44,36.49,24.99,0.44,99.14,480,410,298.61,435.0,182.0,0.81,97220.07,0.97,0.03,-0.0
2021-03-14 11:00:00,27.57,28.52,0.21,37.89,25.81,0.21,99.02,580,428,278.48,328.0,302.0,0.76,97209.98,1.0,0.09,-0.0
2021-03-14 12:00:00,28.88,29.79,0.08,39.27,26.35,0.08,104.24,775,414,498.4,523.0,277.0,0.71,97156.35,0.99,0.15,-0.0
2021-03-14 13:00:00,28.74,30.31,0.32,39.13,26.87,0.32,344.37,730,430,447.59,450.0,283.0,0.72,97019.34,0.95,1.37,-0.0
2021-03-14 14:00:00,28.61,30.77,0.47,38.01,27.2,0.47,41.55,707,417,375.16,388.0,333.0,0.68,96964.21,0.98,2.11,-0.0
2021-03-14 15:00:00,26.82,30.3,0.44,36.5,27.07,0.44,34.24,621,416,304.72,348.0,316.0,0.77,96861.92,0.98,3.76,-0.0
2021-03-14 16:00:00,26.57,30.49,0.97,36.63,26.78,0.97,41.19,550,409,300.14,414.0,251.0,0.8,96739.18,1.0,0.29,-0.0
2021-03-14 17:00:00,26.36,30.51,0.68,36.97,26.49,0.68,91.43,352,409,188.84,359.0,163.0,0.83,96741.22,0.98,0.15,-0.0
2021-03-14 18:00:00,25.05,29.78,1.16,35.95,25.89,1.16,74.93,163,408,71.88,247.0,91.0,0.92,96780.2,0.93,0.0,-0.0
2021-03-14 19:00:00,23.15,28.61,0.83,33.11,24.97,0.83,90.66,20,400,6.55,0.0,14.0,0.97,96789.46,0.52,0.0,-0.0
2021-03-14 20:00:00,22.4,27.97,1.44,31.97,24.01,1.44,89.82,0,393,-0.04,0.0,0.0,0.99,96804.08,0.18,0.0,-0.0
2021-03-14 21:00:00,23.12,28.07,1.09,33.08,23.55,1.09,92.19,0,393,-0.04,0.0,0.0,0.97,96880.43,0.5,0.0,-0.0
2021-03-14 22:00:00,22.73,27.63,1.07,32.54,22.85,1.07,95.77,0,391,-0.04,0.0,0.0,0.99,96968.59,0.88,0.0,-0.0
2021-03-14 23:00:00,22.13,27.09,0.77,31.55,22.44,0.77,78.05,0,385,-0.04,0.0,0.0,1.0,97026.02,0.99,0.0,-0.0
2021-03-15 00:00:00,21.35,26.48,0.59,30.07,21.81,0.59,50.66,0,389,-0.04,0.0,0.0,1.0,97031.8,1.0,0.0,-0.0
2021-03-15 01:00:00,21.07,26.14,0.64,29.56,21.77,0.64,35.08,0,400,-0.04,0.0,0.0,1.0,97022.61,1.0,0.0,-0.0
2021-03-15 02:00:00,21.44,26.15,0.51,30.23,22.1,0.51,40.41,0,415,-0.04,0.0,0.0,1.0,97009.98,1.0,0.03,-0.0
2021-03-15 03:00:00,21.26,25.9,0.24,29.9,22.01,0.24,99.45,0,417,-0.04,0.0,0.0,1.0,96975.74,1.0,0.12,-0.0
2021-03-15 04:00:00,21.15,25.67,0.2,29.67,22.02,0.2,123.95,0,401,-0.04,0.0,0.0,1.0,96955.67,1.0,0.02,-0.0
2021-03-15 05:00:00,21.21,25.54,0.37,29.69,22.09,0.37,137.66,0,413,-0.04,0.0,0.0,0.99,96956.64,1.0,0.07,-0.0
2021-03-15 06:00:00,21.26,25.4,0.88,29.71,22.2,0.88,117.31,0,409,-0.04,0.0,0.0,0.99,97003.38,1.0,0.33,-0.0
2021-03-15 07:00:00,21.33,25.26,1.39,29.36,22.36,1.39,102.23,6,412,-0.04,0.0,6.0,0.95,96970.29,0.88,0.47,-0.0
2021-03-15 08:00:00,21.71,25.38,1.03,30.18,22.07,1.03,99.24,89,414,25.42,107.0,64.0,0.96,97042.21,0.75,0.08,-0.0
2021-03-15 09:00:00,24.57,26.96,1.14,34.34,23.47,1.14,99.5,318,413,168.77,353.0,150.0,0.88,97130.96,0.87,0.0,-0.0
2021-03-15 10:00:00,26.34,28.27,1.4,36.37,24.36,1.4,87.59,626,396,471.91,688.0,155.0,0.81,97161.69,0.79,0.01,-0.0
2021-03-15 11:00:00,27.58,29.48,1.28,37.43,25.18,1.28,71.83,803,396,684.3,807.0,119.0,0.74,97155.12,0.68,0.02,-0.0
2021-03-15 12:00:00,29.55,31.2,1.08,39.41,26.87,1.08,58.55,957,407,849.81,892.0,108.0,0.66,97069.91,0.83,0.03,-0.0
2021-03-15 13:00:00,30.61,32.48,0.71,39.28,27.83,0.71,34.24,950,419,752.58,758.0,198.0,0.58,96999.25,0.85,0.06,-0.0
2021-03-15 14:00:00,29.98,32.61,0.04,38.61,28.17,0.04,306.89,645,422,460.03,476.0,185.0,0.59,96864.09,0.74,0.31,-0.0
2021-03-15 15:00:00,30.11,33.09,0.48,39.86,28.28,0.48,70.99,633,418,393.84,450.0,239.0,0.64,96774.17,0.77,0.67,-0.0
2021-03-15 16:00:00,29.59,33.14,0.5,39.38,28.23,0.5,28.97,542,418,368.55,510.0,174.0,0.66,96701.4,0.65,1.74,-0.0
2021-03-15 17:00:00,28.63,32.69,0.93,38.83,27.63,0.93,6.33,276,414,163.96,313.0,113.0,0.71,96668.41,0.63,0.04,-0.0
2021-03-15 18:00:00,26.5,31.55,0.45,37.03,26.78,0.45,66.67,151,411,81.14,282.0,70.0,0.82,96622.09,0.56,0.03,-0.0
2021-03-15 19:00:00,24.64,30.37,0.96,34.94,25.44,0.96,52.48,23,404,11.8,0.0,11.0,0.91,96660.2,0.55,0.0,-0.0
2021-03-15 20:00:00,23.18,29.37,1.02,33.02,24.47,1.02,60.54,0,397,-0.04,0.0,0.0,0.96,96717.08,0.6,0.0,-0.0
2021-03-15 21:00:00,22.79,28.88,1.28,32.39,24.08,1.28,40.59,0,391,-0.04,0.0,0.0,0.97,96785.19,0.62,0.0,-0.0
2021-03-15 22:00:00,22.35,28.37,1.32,31.65,23.49,1.32,38.61,0,394,-0.04,0.0,0.0,0.98,96880.53,0.67,0.0,-0.0
2021-03-15 23:00:00,22.0,27.91,1.36,30.96,23.14,1.36,41.88,0,389,-0.04,0.0,0.0,0.98,96958.0,0.85,0.0,-0.0
2021-03-16 00:00:00,21.51,27.38,1.2,30.37,22.6,1.2,34.22,0,387,-0.04,0.0,0.0,1.0,96925.53,0.83,0.0,-0.0
2021-03-16 01:00:00,21.87,27.3,1.08,31.06,22.47,1.08,31.93,0,390,-0.04,0.0,0.0,1.0,96897.02,0.56,0.0,-0.0
2021-03-16 02:00:00,21.55,26.89,1.08,30.45,22.14,1.08,20.26,0,389,-0.04,0.0,0.0,1.0,96866.37,0.31,0.0,-0.0
2021-03-16 03:00:00,21.45,26.62,1.2,30.21,22.4,1.2,7.82,0,405,-0.04,0.0,0.0,1.0,96811.52,0.22,0.0,-0.0
2021-03-16 04:00:00,21.92,26.6,1.18,30.99,22.55,1.18,2.28,0,384,-0.04,0.0,0.0,0.99,96786.87,0.24,0.0,-0.0
2021-03-16 05:00:00,21.96,26.39,1.19,31.14,22.67,1.19,7.02,0,384,-0.04,0.0,0.0,0.99,96784.9,0.2,0.0,-0.0
2021-03-16 06:00:00,21.86,26.11,1.19,30.89,22.64,1.19,21.4,0,383,-0.04,0.0,0.0,0.99,96822.94,0.17,0.0,-0.0
2021-03-16 07:00:00,22.47,26.2,1.41,31.27,22.63,1.41,20.81,11,386,6.03,0.0,5.0,0.94,96865.5,0.17,0.0,-0.0
2021-03-16 08:00:00,24.35,27.11,0.86,34.02,22.92,0.86,16.27,173,383,125.01,526.0,49.0,0.89,96926.5,0.17,0.0,-0.0
2021-03-16 09:00:00,25.93,28.11,0.96,35.81,23.59,0.96,3.16,414,389,331.39,694.0,83.0,0.82,96983.62,0.16,0.0,-0.0
2021-03-16 10:00:00,27.92,29.54,0.85,37.27,25.22,0.85,2.59,634,401,538.42,785.0,96.0,0.7,97011.9,0.38,0.01,-0.0
2021-03-16 11:00:00,29.47,30.93,0.66,39.13,26.7,0.66,36.41,818,404,688.25,812.0,130.0,0.66,96983.74,0.69,0.0,-0.0
2021-03-16 12:00:00,30.29,31.96,0.6,39.31,27.51,0.6,54.25,814,416,655.11,688.0,159.0,0.6,96903.72,0.95,0.02,-0.0
2021-03-16 13:00:00,29.96,32.4,0.65,38.49,28.09,0.65,51.33,793,428,650.08,655.0,143.0,0.59,96826.76,0.99,0.03,-0.0
2021-03-16 14:00:00,29.28,32.65,0.59,36.8,28.68,0.59,66.66,799,429,556.43,577.0,243.0,0.57,96697.43,0.99,0.03,-0.0
2021-03-16 15:00:00,28.11,32.48,1.07,36.54,28.69,1.07,42.71,653,427,519.52,595.0,134.0,0.65,96621.52,0.98,0.78,-0.0
2021-03-16 16:00:00,25.89,31.6,0.76,36.22,27.81,0.76,49.23,496,418,232.47,322.0,264.0,0.84,96530.52,0.96,1.78,-0.0
2021-03-16 17:00:00,26.35,31.85,0.6,36.73,27.04,0.6,144.06,279,421,108.9,209.0,170.0,0.82,96485.94,0.99,0.12,-0.0
2021-03-16 18:00:00,25.0,31.04,0.71,35.38,26.29,0.71,169.16,135,410,58.82,206.0,76.0,0.89,96501.06,1.0,0.0,-0.0
2021-03-16 19:00:00,24.7,30.65,0.66,35.28,25.63,0.66,173.8,15,410,1.54,0.0,14.0,0.92,96549.55,1.0,0.0,-0.0
2021-03-16 20:00:00,24.0,30.03,0.89,34.27,25.22,0.89,124.51,0,405,-0.04,0.0,0.0,0.94,96615.79,1.0,0.0,-0.0
2021-03-16 21:00:00,24.1,29.82,0.81,34.5,24.93,0.81,108.51,0,406,-0.04,0.0,0.0,0.94,96703.54,0.99,0.0,-0.0
2021-03-16 22:00:00,23.37,29.18,1.04,33.36,24.24,1.04,84.66,0,401,-0.04,0.0,0.0,0.96,96801.06,0.99,0.0,-0.0
2021-03-16 23:00:00,23.14,28.81,1.1,33.09,24.08,1.1,86.04,0,402,-0.04,0.0,0.0,0.97,96854.05,0.98,0.13,-0.0
2021-03-17 00:00:00,22.7,28.31,1.7,32.5,23.33,1.7,89.6,0,405,-0.04,0.0,0.0,0.99,96844.55,0.98,0.24,-0.0
2021-03-17 01:00:00,22.54,27.97,1.56,32.08,23.38,1.56,84.81,0,399,-0.04,0.0,0.0,0.98,96755.82,0.91,0.0,-0.0
2021-03-17 02:00:00,22.31,27.59,1.6,31.65,23.1,1.6,76.93,0,397,-0.04,0.0,0.0,0.98,96691.79,0.22,0.0,-0.0
2021-03-17 03:00:00,22.3,27.32,1.82,31.61,23.09,1.82,71.28,0,394,-0.04,0.0,0.0,0.98,96648.7,0.34,0.0,-0.0
2021-03-17 04:00:00,22.38,27.1,2.31,31.51,23.27,2.31,57.85,0,401,-0.04,0.0,0.0,0.96,96675.36,0.59,1.62,-0.0
2021-03-17 05:00:00,22.14,26.74,1.85,31.18,23.38,1.85,46.59,0,396,-0.04,0.0,0.0,0.97,96718.14,0.63,1.75,-0.0
2021-03-17 06:00:00,21.6,26.22,1.8,30.24,23.22,1.8,57.58,0,391,-0.04,0.0,0.0,0.98,96721.0,0.49,0.01,-0.0
2021-03-17 07:00:00,23.06,26.73,1.77,32.02,24.15,1.77,51.74,10,390,4.56,0.0,6.0,0.92,96775.02,0.53,0.0,-0.0
2021-03-17 08:00:00,24.11,27.21,1.36,33.79,23.8,1.36,44.24,171,389,119.12,501.0,52.0,0.9,96870.01,0.77,0.0,-0.0
2021-03-17 09:00:00,25.46,28.07,1.33,35.43,24.15,1.33,32.47,385,401,273.61,572.0,112.0,0.85,96920.09,0.88,0.0,-0.0
2021-03-17 10:00:00,26.84,29.12,1.26,37.44,24.95,1.26,22.37,560,408,423.39,617.0,137.0,0.81,96964.21,0.86,0.08,-0.0
2021-03-17 11:00:00,28.18,30.37,1.27,39.38,26.15,1.27,24.78,793,406,663.6,783.0,130.0,0.78,96946.51,0.44,0.32,-0.0
2021-03-17 12:00:00,29.59,31.78,1.24,39.34,27.39,1.24,16.24,932,416,784.44,825.0,148.0,0.66,96901.16,0.78,0.48,-0.0
2021-03-17 13:00:00,27.2,31.02,1.11,36.9,27.72,1.11,37.44,614,434,397.58,401.0,217.0,0.75,96767.79,0.85,4.77,-0.0
2021-03-17 14:00:00,26.94,31.31,1.55,37.39,27.69,1.55,32.1,684,415,355.84,369.0,329.0,0.8,96615.22,0.92,4.64,-0.0
2021-03-17 15:00:00,25.79,30.93,0.51,36.25,27.33,0.51,90.5,427,424,133.05,152.0,294.0,0.86,96475.12,0.98,1.08,-0.0
2021-03-17 16:00:00,25.59,30.95,0.58,35.74,27.01,0.58,72.59,378,408,140.67,195.0,238.0,0.85,96433.66,0.98,0.23,-0.0
