,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s),wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2021-01-17 17:00:00,3.76,4.28,2.21,-0.0,5.0,2.21,290.43,14,231,7.89,0,6,0.4,96081.97,0.37,0.0,-0.0
2021-01-17 18:00:00,1.93,3.2,2.27,-1.81,4.12,2.27,278.67,0,229,-0.04,0,0,0.46,96062.57,0.72,0.0,-0.0
2021-01-17 19:00:00,0.62,2.38,2.1,-3.09,2.53,2.1,255.73,0,234,-0.04,0,0,0.52,96008.25,0.66,0.0,-0.0
2021-01-17 20:00:00,-0.99,1.4,2.14,-4.71,0.74,2.14,255.32,0,231,-0.04,0,0,0.58,96030.82,0.77,0.0,-0.0
2021-01-17 21:00:00,-1.43,0.99,2.06,-5.18,0.22,2.06,247.25,0,229,-0.04,0,0,0.59,96004.67,0.95,0.0,-0.0
2021-01-17 22:00:00,-0.9,1.08,1.96,-4.6,0.42,1.96,236.24,0,240,-0.04,0,0,0.58,95989.05,0.94,0.0,-0.0
2021-01-17 23:00:00,-0.67,1.04,2.14,-4.36,0.45,2.14,232.52,0,245,-0.04,0,0,0.58,95952.31,0.93,0.0,-0.0
2021-01-18 00:00:00,-0.03,1.23,2.04,-3.73,0.44,2.04,225.66,0,257,-0.04,0,0,0.55,95904.25,0.98,0.0,-0.0
2021-01-18 01:00:00,0.23,1.28,1.65,-3.47,0.57,1.65,212.3,0,278,-0.04,0,0,0.54,95853.69,1.0,0.0,-0.0
2021-01-18 02:00:00,-0.07,1.07,1.68,-3.83,0.1,1.68,195.88,0,291,-0.04,0,0,0.53,95841.02,1.0,0.0,-0.0
2021-01-18 03:00:00,0.78,1.44,2.08,-2.74,0.44,2.08,183.64,0,296,-0.04,0,0,0.57,95763.0,0.96,0.0,-0.0
2021-01-18 04:00:00,0.28,1.13,2.11,-3.23,0.2,2.11,185.67,0,284,-0.04,0,0,0.59,95779.57,0.99,0.0,-0.0
2021-01-18 05:00:00,0.5,1.18,2.1,-3.03,0.18,2.1,202.34,0,288,-0.04,0,0,0.57,95767.14,0.9,0.0,-0.0
2021-01-18 06:00:00,0.4,1.06,2.28,-3.11,0.25,2.28,226.53,0,276,-0.04,0,0,0.59,95824.43,1.0,0.0,-0.0
2021-01-18 07:00:00,0.98,1.26,2.3,-2.49,0.96,2.3,254.14,0,263,-0.04,0,0,0.57,95816.69,0.95,0.0,-0.0
2021-01-18 08:00:00,4.03,2.76,3.55,0.81,1.96,3.55,288.26,66,259,27.83,262,39,0.52,95889.18,0.29,0.0,-0.0
2021-01-18 09:00:00,6.57,4.19,4.55,3.78,2.1,4.55,307.23,225,246,155.95,596,70,0.51,95977.82,0.33,0.0,-0.0
2021-01-18 10:00:00,8.6,5.57,6.02,6.06,3.73,6.02,317.79,384,246,320.96,836,64,0.49,96025.01,0.04,0.0,-0.0
2021-01-18 11:00:00,9.38,6.46,6.79,6.8,5.19,6.79,321.76,483,249,411.89,886,71,0.46,96042.16,0.0,0.0,-0.0
2021-01-18 12:00:00,9.41,7.0,7.16,6.76,6.16,7.16,323.43,527,250,455.13,913,72,0.44,96046.64,0.08,0.0,-0.0
2021-01-18 13:00:00,9.57,7.56,7.1,6.8,7.13,7.1,324.15,501,252,416.74,862,84,0.42,96096.19,0.27,0.0,-0.0
2021-01-18 14:00:00,9.93,8.09,6.74,7.06,7.77,6.74,326.7,384,262,268.07,638,117,0.4,96193.5,0.51,0.0,-0.0
2021-01-18 15:00:00,7.64,7.17,6.52,4.65,6.73,6.52,334.49,261,264,170.46,545,91,0.44,96284.39,0.51,0.0,-0.0
2021-01-18 16:00:00,6.92,6.82,4.82,3.77,6.36,4.82,340.72,131,253,82.95,491,49,0.43,96379.4,0.0,0.0,-0.0
2021-01-18 17:00:00,5.56,6.02,3.16,2.41,5.65,3.16,347.71,14,252,6.21,0,8,0.48,96481.32,0.0,0.0,-0.0
2021-01-18 18:00:00,4.26,5.22,2.29,1.16,5.29,2.29,359.95,0,244,-0.04,0,0,0.53,96605.3,0.0,0.0,-0.0
2021-01-18 19:00:00,1.85,3.85,2.37,-1.22,4.19,2.37,11.66,0,235,-0.04,0,0,0.64,96672.7,0.03,0.0,-0.0
2021-01-18 20:00:00,2.59,4.03,1.19,-0.57,1.66,1.19,349.13,0,235,-0.04,0,0,0.59,96737.39,0.01,0.0,-0.0
2021-01-18 21:00:00,1.71,3.42,1.21,-1.48,0.84,1.21,302.62,0,235,-0.04,0,0,0.62,96836.32,0.07,0.0,-0.0
2021-01-18 22:00:00,-1.5,1.64,2.23,-4.76,-0.02,2.23,299.01,0,234,-0.04,0,0,0.75,96916.45,0.26,0.0,-0.0
2021-01-18 23:00:00,-1.19,1.55,4.06,-4.42,0.21,4.06,312.2,0,236,-0.04,0,0,0.75,97022.92,0.21,0.0,-0.0
2021-01-19 00:00:00,-0.08,1.87,4.97,-3.22,0.06,4.97,325.31,0,238,-0.04,0,0,0.72,97099.31,0.01,0.0,-0.0
2021-01-19 01:00:00,0.27,1.83,4.51,-2.64,0.28,4.51,325.73,0,228,-0.04,0,0,0.76,97188.93,0.06,0.0,-0.0
2021-01-19 02:00:00,-0.18,1.4,4.19,-2.98,0.38,4.19,321.52,0,220,-0.04,0,0,0.82,97264.31,0.26,0.0,-0.0
2021-01-19 03:00:00,-2.75,-0.08,4.1,-5.92,-1.57,4.1,323.03,0,222,-0.04,0,0,0.86,97332.99,0.74,0.0,-0.0
2021-01-19 04:00:00,-2.91,-0.38,3.9,-6.1,-1.49,3.9,310.24,0,225,-0.04,0,0,0.86,97407.39,0.99,0.0,-0.0
2021-01-19 05:00:00,-3.14,-0.71,3.78,-6.37,-1.55,3.78,303.69,0,226,-0.04,0,0,0.86,97480.11,0.63,0.0,-0.0
2021-01-19 06:00:00,-3.11,-0.91,3.87,-6.34,-1.2,3.87,296.7,0,217,-0.04,0,0,0.86,97543.04,0.7,0.0,-0.0
2021-01-19 07:00:00,-3.17,-1.16,4.03,-6.42,-1.12,4.03,297.23,0,215,0.06,0,1,0.86,97602.74,0.99,0.0,-0.0
2021-01-19 08:00:00,0.07,0.33,4.2,-2.96,0.67,4.2,291.73,69,223,23.43,217,46,0.74,97610.75,0.99,0.0,-0.0
2021-01-19 09:00:00,3.12,1.93,4.25,0.2,1.76,4.25,286.24,208,230,106.01,402,103,0.62,97655.01,0.17,0.0,-0.0
2021-01-19 10:00:00,4.92,3.1,4.64,1.79,1.64,4.64,287.36,354,235,228.01,590,126,0.5,97714.45,0.58,0.0,-0.0
2021-01-19 11:00:00,6.17,4.12,4.91,3.06,1.41,4.91,295.91,466,238,349.75,748,117,0.47,97672.5,1.0,0.0,-0.0
2021-01-19 12:00:00,6.82,4.9,5.53,3.72,2.25,5.53,306.47,510,243,386.81,771,123,0.45,97608.22,0.99,0.0,-0.0
2021-01-19 13:00:00,8.12,5.97,5.69,5.03,4.43,5.69,312.57,488,244,355.7,731,132,0.41,97575.89,0.19,0.0,-0.0
2021-01-19 14:00:00,8.42,6.48,5.29,5.21,5.3,5.29,308.0,419,245,313.06,739,107,0.38,97582.82,0.07,0.0,-0.0
2021-01-19 15:00:00,6.9,5.95,4.37,3.57,5.31,4.37,304.8,306,244,237.53,751,69,0.4,97596.08,0.63,0.0,-0.0
2021-01-19 16:00:00,6.23,5.64,2.46,2.89,5.19,2.46,300.7,149,239,107.23,622,42,0.42,97621.93,0.56,0.0,-0.0
2021-01-19 17:00:00,3.35,4.09,2.6,0.04,5.13,2.6,295.53,16,237,8.99,0,7,0.52,97599.92,0.07,0.0,-0.0
2021-01-19 18:00:00,2.91,3.71,2.4,-0.45,4.47,2.4,309.32,0,234,-0.04,0,0,0.52,97629.22,0.08,0.0,-0.0
2021-01-19 19:00:00,2.08,3.14,2.35,-1.32,3.36,2.35,336.63,0,232,-0.04,0,0,0.55,97660.38,0.0,0.0,-0.0
2021-01-19 20:00:00,-1.78,1.04,2.26,-5.36,-0.93,2.26,355.71,0,230,-0.04,0,0,0.66,97624.32,0.0,0.0,-0.0
2021-01-19 21:00:00,-3.04,0.22,1.08,-6.66,-1.87,1.08,35.64,0,228,-0.04,0,0,0.71,97601.44,0.0,0.0,-0.0
2021-01-19 22:00:00,-3.58,-0.25,1.35,-7.19,-2.11,1.35,168.68,0,225,-0.04,0,0,0.74,97551.16,0.0,0.0,-0.0
2021-01-19 23:00:00,-4.7,-1.02,2.0,-8.28,-1.72,2.0,179.91,0,224,-0.04,0,0,0.82,97492.12,0.0,0.0,-0.0
2021-01-20 00:00:00,-4.36,-1.08,2.41,-7.91,-1.83,2.41,179.41,0,220,-0.04,0,0,0.81,97386.27,0.0,0.0,-0.0
2021-01-20 01:00:00,-3.93,-1.1,3.01,-7.5,-1.94,3.01,185.59,0,221,-0.04,0,0,0.78,97273.58,0.0,0.0,-0.0
2021-01-20 02:00:00,-3.09,-0.89,3.51,-6.65,-1.79,3.51,191.89,0,221,-0.04,0,0,0.74,97158.5,0.0,0.0,-0.0
2021-01-20 03:00:00,-3.01,-1.07,5.0,-6.64,-3.33,5.0,202.83,0,222,-0.04,0,0,0.71,97113.86,0.0,0.0,-0.0
2021-01-20 04:00:00,-2.98,-1.25,4.24,-6.69,-3.53,4.24,208.77,0,223,-0.04,0,0,0.67,96992.95,0.0,0.0,-0.0
2021-01-20 05:00:00,-3.19,-1.53,3.9,-6.95,-3.77,3.9,207.55,0,224,-0.04,0,0,0.67,96889.21,0.0,0.0,-0.0
2021-01-20 06:00:00,-3.05,-1.64,3.91,-6.84,-3.75,3.91,202.79,0,224,-0.04,0,0,0.65,96795.24,0.0,0.0,-0.0
2021-01-20 07:00:00,-2.7,-1.62,4.56,-6.46,-3.54,4.56,202.5,0,226,0.17,0,1,0.64,96755.64,0.0,0.0,-0.0
2021-01-20 08:00:00,1.65,0.48,5.5,-1.94,-1.23,5.5,203.92,83,230,56.45,515,27,0.51,96644.11,0.0,0.0,-0.0
2021-01-20 09:00:00,5.1,2.38,5.41,1.74,-0.39,5.41,205.0,248,234,197.01,742,51,0.45,96577.36,0.07,0.0,-0.0
2021-01-20 10:00:00,8.24,4.36,6.62,5.11,0.47,6.62,211.13,387,241,317.3,817,70,0.4,96472.62,0.36,0.0,-0.0
2021-01-20 11:00:00,9.59,5.59,7.41,6.55,0.01,7.41,219.58,476,250,376.07,800,100,0.38,96329.78,0.16,0.0,-0.0
2021-01-20 12:00:00,10.34,6.57,6.71,7.42,-0.43,6.71,228.75,532,252,454.81,901,78,0.38,96150.56,0.0,0.0,-0.0
2021-01-20 13:00:00,11.36,7.62,5.69,8.51,-0.11,5.69,239.89,517,254,441.98,902,75,0.36,96053.17,0.0,0.0,-0.0
2021-01-20 14:00:00,13.0,8.89,4.56,10.13,0.69,4.56,248.34,445,255,381.06,893,65,0.32,96022.39,0.0,0.0,-0.0
2021-01-20 15:00:00,10.32,7.83,2.66,7.46,3.99,2.66,246.48,316,255,259.76,812,57,0.39,95983.29,0.0,0.0,-0.0
2021-01-20 16:00:00,8.99,7.26,2.49,6.52,5.27,2.49,244.62,153,254,111.59,634,42,0.48,95998.95,0.0,0.0,-0.0
2021-01-20 17:00:00,6.73,6.06,2.84,4.09,5.19,2.84,281.85,17,248,10.28,0,8,0.53,96015.3,0.01,0.0,-0.0
2021-01-20 18:00:00,6.2,5.68,3.05,3.42,4.52,3.05,319.48,0,244,-0.04,0,0,0.53,96089.09,0.0,0.0,-0.0
2021-01-20 19:00:00,4.55,4.74,2.77,1.73,3.9,2.77,342.59,0,242,-0.04,0,0,0.58,96122.63,0.01,0.0,-0.0
2021-01-20 20:00:00,0.42,2.53,2.81,-2.65,1.02,2.81,347.08,0,239,-0.04,0,0,0.71,96180.36,0.01,0.0,-0.0
2021-01-20 21:00:00,-1.06,1.61,2.19,-4.27,0.34,2.19,358.35,0,238,-0.04,0,0,0.75,96196.88,0.04,0.0,-0.0
2021-01-20 22:00:00,-2.27,0.81,2.27,-5.59,-0.33,2.27,1.84,0,236,-0.04,0,0,0.78,96205.41,0.07,0.0,-0.0
2021-01-20 23:00:00,-2.14,0.67,2.11,-5.45,0.13,2.11,359.56,0,234,-0.04,0,0,0.77,96218.47,0.14,0.0,-0.0
2021-01-21 00:00:00,-2.58,0.26,2.21,-5.89,-0.09,2.21,355.93,0,234,-0.04,0,0,0.8,96219.35,0.24,0.0,-0.0
2021-01-21 01:00:00,-3.37,-0.32,1.97,-6.79,-0.68,1.97,1.02,0,232,-0.04,0,0,0.81,96203.57,0.32,0.0,-0.0
2021-01-21 02:00:00,-3.38,-0.52,1.79,-6.78,-0.84,1.79,9.01,0,232,-0.04,0,0,0.81,96181.27,0.09,0.0,-0.0
2021-01-21 03:00:00,-4.83,-1.42,1.28,-8.51,-3.24,1.28,350.98,0,231,-0.04,0,0,0.79,96206.55,0.16,0.0,-0.0
2021-01-21 04:00:00,-4.93,-1.64,0.92,-8.62,-3.22,0.92,12.53,0,231,-0.04,0,0,0.79,96154.61,0.33,0.0,-0.0
2021-01-21 05:00:00,-4.83,-1.76,0.86,-8.51,-3.32,0.86,276.19,0,231,-0.04,0,0,0.79,96204.62,0.3,0.0,-0.0
2021-01-21 06:00:00,-5.51,-2.26,1.1,-9.23,-3.61,1.1,310.06,0,233,-0.04,0,0,0.81,96167.24,0.07,0.0,-0.0
2021-01-21 07:00:00,-6.12,-2.74,1.6,-9.8,-3.54,1.6,284.66,0,232,0.16,0,1,0.87,96193.61,0.0,0.0,-0.0
2021-01-21 08:00:00,-1.32,-0.44,1.96,-4.67,-1.95,1.96,260.15,84,234,56.91,511,28,0.72,96189.2,0.0,0.0,-0.0
2021-01-21 09:00:00,3.8,2.24,1.79,0.9,-0.65,1.79,265.95,249,238,197.19,736,53,0.6,96312.94,0.0,0.0,-0.0
2021-01-21 10:00:00,7.3,4.29,1.96,4.46,0.08,1.96,286.8,394,243,330.76,846,64,0.48,96330.19,0.0,0.0,-0.0
2021-01-21 11:00:00,9.38,5.77,2.33,6.39,0.46,2.33,293.44,493,249,422.32,893,71,0.39,96248.19,0.0,0.0,-0.0
2021-01-21 12:00:00,10.64,6.9,2.63,7.59,1.14,2.63,296.89,536,254,462.22,910,74,0.35,96183.87,0.0,0.0,-0.0
2021-01-21 13:00:00,11.9,8.01,2.67,8.79,3.63,2.67,316.9,519,256,446.76,906,73,0.32,96093.82,0.0,0.0,-0.0
2021-01-21 14:00:00,12.94,8.95,3.2,9.54,5.91,3.2,349.8,443,257,375.11,871,68,0.26,96137.96,0.0,0.0,-0.0
2021-01-21 15:00:00,10.23,7.91,3.89,6.81,6.35,3.89,11.61,316,256,256.99,795,59,0.31,96144.97,0.0,0.0,-0.0
2021-01-21 16:00:00,9.59,7.69,4.27,5.86,6.79,4.27,15.45,156,252,114.61,638,42,0.27,96237.48,0.0,0.0,-0.0
2021-01-21 17:00:00,7.74,6.72,4.1,3.89,6.75,4.1,17.7,19,246,10.96,0,8,0.29,96324.62,0.0,0.0,-0.0
2021-01-21 18:00:00,5.95,5.71,3.58,2.04,5.76,3.58,23.46,0,241,-0.04,0,0,0.32,96433.99,0.02,0.0,-0.0
2021-01-21 19:00:00,4.44,4.82,3.28,0.6,4.69,3.28,29.87,0,236,-0.04,0,0,0.37,96506.15,0.27,0.0,-0.0
2021-01-21 20:00:00,1.35,3.12,3.32,-2.45,1.88,3.32,28.09,0,233,-0.04,0,0,0.47,96532.79,0.18,0.0,-0.0
2021-01-21 21:00:00,0.47,2.48,2.93,-3.3,1.18,2.93,28.34,0,231,-0.04,0,0,0.51,96606.11,0.31,0.0,-0.0
2021-01-21 22:00:00,-0.15,1.98,2.36,-3.9,0.76,2.36,34.28,0,232,-0.04,0,0,0.54,96646.68,0.83,0.0,-0.0
2021-01-21 23:00:00,-0.01,1.87,2.16,-3.69,1.0,2.16,31.34,0,235,-0.04,0,0,0.55,96687.87,0.91,0.0,-0.0
2021-01-22 00:00:00,-0.81,1.32,2.32,-4.52,0.54,2.32,25.62,0,253,-0.04,0,0,0.58,96705.31,0.87,0.0,-0.0
2021-01-22 01:00:00,-1.6,0.77,2.77,-5.3,0.18,2.77,25.5,0,252,-0.04,0,0,0.61,96705.07,0.85,0.0,-0.0
2021-01-22 02:00:00,-2.04,0.39,3.17,-5.75,-0.05,3.17,29.48,0,259,-0.04,0,0,0.63,96756.39,0.75,0.0,-0.0
2021-01-22 03:00:00,-2.81,-0.16,3.71,-6.58,-1.53,3.71,38.95,0,254,-0.04,0,0,0.65,96756.55,0.57,0.0,-0.0
2021-01-22 04:00:00,-3.26,-0.57,3.22,-7.02,-1.48,3.22,39.33,0,245,-0.04,0,0,0.67,96775.57,0.12,0.0,-0.0
2021-01-22 05:00:00,-3.65,-0.96,2.86,-7.41,-1.16,2.86,36.69,0,228,-0.04,0,0,0.69,96838.3,0.17,0.0,-0.0
2021-01-22 06:00:00,-4.09,-1.39,2.84,-7.84,-1.12,2.84,39.5,0,220,-0.04,0,0,0.72,96940.25,0.18,0.0,-0.0
2021-01-22 07:00:00,-3.69,-1.4,3.05,-7.39,-0.55,3.05,45.82,0,219,0.17,0,1,0.72,96996.06,0.17,0.0,-0.0
2021-01-22 08:00:00,-1.68,-0.52,3.74,-5.33,0.2,3.74,50.28,84,220,52.72,465,32,0.63,97054.92,0.29,0.0,-0.0
2021-01-22 09:00:00,-0.73,0.03,3.5,-4.38,0.06,3.5,51.23,242,228,175.45,650,67,0.59,97147.15,0.09,0.0,-0.0
2021-01-22 10:00:00,0.47,0.86,2.92,-3.17,0.26,2.92,51.25,387,228,307.4,781,81,0.54,97186.36,0.16,0.0,-0.0
2021-01-22 11:00:00,1.01,1.46,2.51,-2.63,0.12,2.51,54.25,491,228,409.36,860,82,0.52,97149.08,0.44,0.0,-0.0
2021-01-22 12:00:00,1.57,2.1,2.3,-2.09,1.29,2.3,56.85,542,228,462.14,904,81,0.5,97045.55,0.07,0.0,-0.0
2021-01-22 13:00:00,2.02,2.68,2.54,-1.63,2.87,2.54,62.17,525,228,451.94,910,73,0.48,96967.39,0.01,0.0,-0.0
2021-01-22 14:00:00,3.11,3.48,2.86,-0.56,4.23,2.86,65.94,449,227,381.26,878,68,0.44,96938.24,0.0,0.0,-0.0
2021-01-22 15:00:00,0.91,2.53,3.71,-2.84,1.5,3.71,78.02,320,229,259.24,793,61,0.5,96963.6,0.02,0.0,-0.0
2021-01-22 16:00:00,0.18,2.12,3.3,-3.57,1.39,3.3,78.64,159,226,117.03,639,43,0.52,96960.64,0.14,0.0,-0.0
2021-01-22 17:00:00,-1.21,1.25,2.74,-5.02,1.07,2.74,74.32,20,226,11.79,0,9,0.56,96970.13,0.0,0.0,-0.0
2021-01-22 18:00:00,-1.68,0.8,2.93,-5.5,0.73,2.93,72.84,0,223,-0.04,0,0,0.58,97003.91,0.0,0.0,-0.0
2021-01-22 19:00:00,-2.01,0.42,3.15,-5.85,0.62,3.15,73.89,0,222,-0.04,0,0,0.58,97001.44,0.07,0.0,-0.0
2021-01-22 20:00:00,-3.91,-0.74,3.11,-7.83,-1.07,3.11,78.34,0,221,-0.04,0,0,0.64,96972.7,0.93,0.0,-0.0
2021-01-22 21:00:00,-4.2,-1.11,3.02,-8.15,-1.19,3.02,86.14,0,221,-0.04,0,0,0.64,96986.86,0.95,0.0,-0.0
2021-01-22 22:00:00,-4.35,-1.41,3.13,-8.32,-1.19,3.13,94.27,0,220,-0.04,0,0,0.64,96967.43,0.97,0.0,-0.0
2021-01-22 23:00:00,-4.4,-1.65,3.2,-8.39,-1.25,3.2,104.41,0,224,-0.04,0,0,0.64,96964.15,0.93,0.0,-0.0
2021-01-23 00:00:00,-4.47,-1.88,3.2,-8.45,-1.29,3.2,108.96,0,230,-0.04,0,0,0.64,96945.65,0.97,0.0,-0.0
2021-01-23 01:00:00,-4.68,-2.17,3.25,-8.65,-1.59,3.25,107.44,0,233,-0.04,0,0,0.66,96903.48,0.93,0.0,-0.0
2021-01-23 02:00:00,-4.16,-2.08,3.32,-8.13,-1.15,3.32,109.47,0,237,-0.04,0,0,0.63,96850.63,0.8,0.0,-0.0
2021-01-23 03:00:00,-5.25,-2.81,3.6,-9.31,-2.33,3.6,113.83,0,221,-0.04,0,0,0.65,96797.43,0.71,0.0,-0.0
2021-01-23 04:00:00,-5.32,-3.03,3.56,-9.38,-2.5,3.56,114.14,0,229,-0.04,0,0,0.65,96734.43,0.57,0.0,-0.0
2021-01-23 05:00:00,-5.56,-3.33,3.79,-9.63,-2.68,3.79,116.62,0,224,-0.04,0,0,0.66,96692.59,0.36,0.0,-0.0
2021-01-23 06:00:00,-5.49,-3.48,4.09,-9.56,-2.68,4.09,119.14,0,226,-0.04,0,0,0.66,96622.13,0.4,0.0,-0.0
2021-01-23 07:00:00,-4.62,-3.19,4.23,-8.67,-2.35,4.23,122.04,0,249,0.19,0,1,0.62,96589.13,0.81,0.0,-0.0
2021-01-23 08:00:00,-2.06,-1.93,4.44,-5.98,-1.16,4.44,126.0,52,278,28.63,248,24,0.56,96545.49,0.91,0.0,0.0
2021-01-23 09:00:00,-1.4,-1.52,4.62,-5.31,-1.58,4.62,129.86,83,300,23.42,86,60,0.53,96528.03,0.98,0.0,0.0
2021-01-23 10:00:00,-0.47,-0.94,5.0,-4.28,-1.54,5.0,131.94,112,304,35.32,89,77,0.53,96442.44,1.0,0.38,0.38
2021-01-23 11:00:00,-0.18,-0.64,4.59,-3.76,-1.73,4.59,132.64,124,309,15.83,33,109,0.59,96321.87,1.0,0.53,0.53
2021-01-23 12:00:00,0.63,-0.11,4.33,-2.74,-1.67,4.33,132.09,100,309,5.34,10,95,0.62,96155.38,0.98,1.13,1.13
2021-01-23 13:00:00,1.2,0.35,4.35,-1.98,-1.32,4.35,129.09,140,311,8.62,17,132,0.64,96008.25,0.98,0.57,0.57
2021-01-23 14:00:00,2.05,0.88,3.98,-0.88,-0.94,3.98,123.27,80,306,3.36,7,78,0.67,95939.4,1.0,0.13,0.13
2021-01-23 15:00:00,1.7,0.83,3.81,-1.12,-1.3,3.81,122.69,76,314,7.18,21,70,0.71,95880.01,1.0,0.12,0.12
2021-01-23 16:00:00,2.31,1.22,3.63,-0.3,-0.92,3.63,135.8,41,314,1.55,8,40,0.73,95877.32,1.0,0.13,0.08
2021-01-23 17:00:00,2.55,1.39,2.85,0.11,-0.29,2.85,134.57,5,314,0.27,0,5,0.76,95856.23,1.0,0.07,0.04
2021-01-23 18:00:00,2.68,1.49,2.52,0.3,0.05,2.52,120.19,0,317,-0.04,0,0,0.77,95867.11,1.0,0.03,0.0
2021-01-23 19:00:00,2.41,1.4,1.88,0.14,-0.14,1.88,115.55,0,320,-0.04,0,0,0.81,95892.97,1.0,0.0,-0.0
2021-01-23 20:00:00,2.14,1.31,1.26,-0.03,-0.35,1.26,93.85,0,324,-0.04,0,0,0.85,95925.81,1.0,0.0,-0.0
2021-01-23 21:00:00,2.03,1.29,1.13,-0.17,-0.3,1.13,65.61,0,325,-0.04,0,0,0.85,95980.58,1.0,0.0,-0.0
2021-01-23 22:00:00,1.94,1.28,1.44,-0.27,-0.16,1.44,24.82,0,323,-0.04,0,0,0.86,96015.82,1.0,0.03,-0.0
2021-01-23 23:00:00,2.16,1.44,2.57,-0.04,0.17,2.57,7.91,0,325,-0.04,0,0,0.85,96038.66,1.0,0.11,-0.0
2021-01-24 00:00:00,1.89,1.34,3.54,-0.29,0.1,3.54,1.31,0,321,-0.04,0,0,0.87,96056.95,0.99,0.47,0.27
2021-01-24 01:00:00,1.07,0.96,4.05,-1.31,-0.44,4.05,355.31,0,318,-0.04,0,0,0.87,96109.0,0.99,0.6,0.52
2021-01-24 02:00:00,0.6,0.74,4.37,-1.83,-0.44,4.37,351.79,0,316,-0.04,0,0,0.88,96180.45,0.99,0.27,0.23
2021-01-24 03:00:00,-1.26,-0.19,3.73,-4.27,-0.56,3.73,355.31,0,314,-0.04,0,0,0.82,96248.23,0.99,0.08,0.08
2021-01-24 04:00:00,-1.12,-0.15,3.33,-4.18,-0.22,3.33,348.84,0,308,-0.04,0,0,0.8,96285.63,0.99,0.01,0.01
2021-01-24 05:00:00,-0.88,-0.08,3.89,-3.95,0.32,3.89,347.58,0,294,-0.04,0,0,0.78,96368.32,0.85,0.0,-0.0
2021-01-24 06:00:00,-0.74,-0.07,4.3,-3.87,0.76,4.3,355.45,0,285,-0.04,0,0,0.75,96387.45,0.49,0.0,-0.0
2021-01-24 07:00:00,-0.74,-0.15,3.96,-3.88,1.18,3.96,359.59,0,266,0.12,0,1,0.75,96452.46,0.51,0.0,-0.0
2021-01-24 08:00:00,-0.65,-0.14,3.94,-3.89,0.76,3.94,8.53,64,258,36.21,308,28,0.71,96508.0,0.06,0.0,0.0
2021-01-24 09:00:00,-0.28,0.14,4.18,-3.53,0.28,4.18,20.03,217,250,144.59,526,73,0.69,96582.59,0.55,0.0,-0.0
2021-01-24 10:00:00,0.17,0.6,4.0,-3.05,-0.26,4.0,29.68,360,242,263.89,661,96,0.68,96588.9,0.89,0.0,-0.0
2021-01-24 11:00:00,0.31,0.99,3.29,-2.9,-1.03,3.29,33.25,463,243,328.04,680,136,0.68,96554.74,1.0,0.0,-0.0
2021-01-24 12:00:00,0.51,1.42,2.66,-2.66,-1.1,2.66,37.56,457,260,235.79,455,221,0.68,96459.31,1.0,0.0,-0.0
2021-01-24 13:00:00,0.77,1.83,2.15,-2.37,-0.08,2.15,48.46,400,264,160.73,319,240,0.67,96360.88,0.98,0.0,-0.0
2021-01-24 14:00:00,1.62,2.47,2.24,-1.48,1.44,2.24,57.69,347,263,153.01,346,194,0.64,96319.61,0.9,0.0,-0.0
2021-01-24 15:00:00,-0.06,1.76,2.42,-3.29,-1.52,2.42,55.78,272,251,150.65,450,122,0.69,96284.05,0.83,0.0,-0.0
2021-01-24 16:00:00,-0.43,1.56,2.3,-3.63,-1.38,2.3,53.46,162,236,112.89,592,50,0.72,96218.87,0.65,0.0,-0.0
2021-01-24 17:00:00,-1.38,0.93,2.22,-4.57,-0.32,2.22,52.88,23,230,13.29,0,10,0.77,96165.21,0.31,0.0,-0.0
2021-01-24 18:00:00,-1.25,0.81,3.33,-4.47,-0.12,3.33,56.62,0,241,-0.04,0,0,0.75,96102.36,0.41,0.0,-0.0
2021-01-24 19:00:00,-1.15,0.71,2.66,-4.38,-0.12,2.66,64.9,0,254,-0.04,0,0,0.75,96093.08,0.93,0.0,-0.0
2021-01-24 20:00:00,-0.9,0.72,2.33,-4.11,-0.34,2.33,41.07,0,273,-0.04,0,0,0.74,96144.5,1.0,0.0,-0.0
2021-01-24 21:00:00,-0.48,0.85,3.3,-3.68,-0.28,3.3,35.17,0,289,-0.04,0,0,0.72,96095.04,1.0,0.0,-0.0
2021-01-24 22:00:00,-0.09,0.99,3.48,-3.23,-0.15,3.48,47.15,0,304,-0.04,0,0,0.72,96043.09,1.0,0.23,0.0
2021-01-24 23:00:00,0.0,0.98,3.41,-3.07,0.07,3.41,49.84,0,301,-0.04,0,0,0.73,95982.43,1.0,0.5,0.27
2021-01-25 00:00:00,-0.29,0.79,3.18,-3.22,-0.08,3.18,49.24,0,304,-0.04,0,0,0.79,95923.85,1.0,0.42,0.42
2021-01-25 01:00:00,-0.43,0.67,3.95,-3.23,-0.06,3.95,47.26,0,304,-0.04,0,0,0.84,95754.25,1.0,0.24,0.22
