,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s),wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2021-03-11 11:00:00,30.62,30.4,3.37,33.0,28.6,3.37,162.91,854,369,725.36,871,129,0.32,93407.26,0.11,0.0,-0.0
2021-03-11 12:00:00,30.79,31.18,3.56,33.3,30.64,3.56,179.6,893,383,714.95,802,179,0.33,93330.81,0.3,0.0,-0.0
2021-03-11 13:00:00,32.83,32.83,3.41,34.89,31.75,3.41,198.7,869,382,697.17,785,173,0.27,93213.97,0.55,0.0,-0.0
2021-03-11 14:00:00,32.81,33.32,3.41,34.71,32.35,3.41,210.02,712,391,513.39,624,200,0.27,93158.06,0.75,0.01,-0.0
2021-03-11 15:00:00,31.07,32.78,2.71,34.02,32.07,2.71,198.31,553,388,349.04,499,205,0.34,93124.43,0.75,0.04,-0.0
2021-03-11 16:00:00,30.18,32.51,0.14,33.21,31.25,0.14,9.53,403,389,235.23,446,168,0.36,93141.85,0.6,0.36,-0.0
2021-03-11 17:00:00,30.16,32.42,1.99,33.84,29.94,1.99,359.02,174,386,87.34,276,87,0.39,93133.29,0.4,0.36,-0.0
2021-03-11 18:00:00,30.5,32.37,1.95,34.0,28.55,1.95,15.49,39,376,17.79,215,21,0.37,93182.76,0.4,0.01,-0.0
2021-03-11 19:00:00,28.29,31.02,2.03,31.87,28.56,2.03,37.84,0,374,-0.04,0,0,0.43,93258.8,0.51,0.0,-0.0
2021-03-11 20:00:00,24.41,28.82,1.95,27.01,25.69,1.95,52.22,0,372,-0.04,0,0,0.48,93352.13,0.5,0.0,-0.0
2021-03-11 21:00:00,23.61,28.11,1.92,26.04,25.11,1.92,48.46,0,357,-0.04,0,0,0.49,93393.53,0.37,0.0,-0.0
2021-03-11 22:00:00,22.49,27.24,2.26,24.97,23.75,2.26,56.72,0,361,-0.04,0,0,0.53,93422.9,0.3,0.0,-0.0
2021-03-11 23:00:00,22.72,27.04,2.37,25.16,23.87,2.37,66.71,0,359,-0.04,0,0,0.52,93388.7,0.39,0.02,-0.0
2021-03-12 00:00:00,22.58,26.69,1.86,24.95,23.5,1.86,77.26,0,363,-0.04,0,0,0.52,93393.83,0.42,0.0,-0.0
2021-03-12 01:00:00,20.85,25.55,1.87,22.91,22.09,1.87,85.72,0,358,-0.04,0,0,0.55,93345.96,0.45,0.03,-0.0
2021-03-12 02:00:00,21.51,25.63,1.78,23.58,22.21,1.78,85.28,0,376,-0.04,0,0,0.53,93287.43,0.36,0.03,-0.0
2021-03-12 03:00:00,20.5,24.86,1.84,23.25,21.65,1.84,103.19,0,358,-0.04,0,0,0.62,93271.06,0.32,0.0,-0.0
2021-03-12 04:00:00,20.27,24.47,1.81,22.82,21.37,1.81,110.41,0,351,-0.04,0,0,0.61,93285.87,0.44,0.0,-0.0
2021-03-12 05:00:00,22.22,25.2,1.7,25.24,22.45,1.7,113.0,0,367,-0.04,0,0,0.57,93309.98,0.54,0.0,-0.0
2021-03-12 06:00:00,22.0,24.87,1.78,24.66,22.43,1.78,115.61,0,357,-0.04,0,0,0.56,93370.2,0.34,0.0,-0.0
2021-03-12 07:00:00,22.37,24.87,2.23,25.28,21.62,2.23,122.49,60,354,30.38,275,30,0.56,93486.06,0.15,0.0,-0.0
2021-03-12 08:00:00,22.93,25.18,2.01,26.05,20.76,2.01,134.41,251,361,157.62,460,94,0.56,93561.15,0.26,0.06,-0.0
2021-03-12 09:00:00,23.2,25.55,3.32,26.1,20.95,3.32,152.61,478,362,347.99,633,131,0.53,93604.85,0.21,0.18,-0.0
2021-03-12 10:00:00,27.03,27.87,4.11,30.67,24.82,4.11,166.67,659,376,522.84,728,137,0.46,93633.75,0.26,0.05,-0.0
2021-03-12 11:00:00,28.51,29.17,4.52,31.57,27.62,4.52,177.54,782,376,606.64,726,176,0.4,93573.97,0.21,0.01,-0.0
2021-03-12 12:00:00,28.87,30.0,4.61,31.94,30.16,4.61,186.15,884,383,701.18,784,184,0.39,93493.6,0.21,0.0,-0.0
2021-03-12 13:00:00,31.41,31.77,4.58,34.48,30.93,4.58,193.91,745,383,482.05,541,263,0.34,93343.1,0.43,0.27,-0.0
2021-03-12 14:00:00,31.69,32.36,4.17,34.57,31.31,4.17,198.58,687,377,480.11,581,208,0.32,93285.74,0.37,0.0,-0.0
2021-03-12 15:00:00,29.87,31.78,3.03,31.58,31.13,3.03,197.16,566,374,378.63,539,188,0.31,93160.03,0.38,0.0,-0.0
2021-03-12 16:00:00,30.55,32.28,2.47,31.94,30.87,2.47,186.19,414,387,264.06,499,151,0.28,93152.85,0.33,0.0,-0.0
2021-03-12 17:00:00,30.48,32.19,0.99,32.6,29.87,0.99,182.61,197,366,123.08,387,74,0.32,93200.09,0.39,0.0,-0.0
2021-03-12 18:00:00,29.73,31.61,0.67,30.74,28.56,0.67,109.53,47,362,22.13,263,25,0.28,93243.69,0.42,0.0,-0.0
2021-03-12 19:00:00,29.2,31.12,1.2,29.94,28.46,1.2,50.18,0,375,-0.04,0,0,0.28,93366.08,0.54,0.0,-0.0
2021-03-12 20:00:00,23.65,28.11,1.87,25.31,25.41,1.87,18.4,0,372,-0.04,0,0,0.44,93436.66,0.53,0.3,-0.0
2021-03-12 21:00:00,23.37,27.64,3.27,25.79,25.02,3.27,345.23,0,363,-0.04,0,0,0.5,93575.61,0.55,0.01,-0.0
2021-03-12 22:00:00,21.2,26.22,4.51,23.91,23.01,4.51,2.15,0,371,-0.04,0,0,0.59,93646.56,0.3,0.0,-0.0
2021-03-12 23:00:00,20.37,25.44,4.02,24.27,22.64,4.02,17.9,0,353,-0.04,0,0,0.71,93641.72,0.16,0.0,-0.0
2021-03-13 00:00:00,20.16,24.95,3.69,24.27,22.72,3.69,23.02,0,339,-0.04,0,0,0.73,93635.35,0.38,0.0,-0.0
2021-03-13 01:00:00,18.85,23.94,3.57,23.08,21.71,3.57,13.14,0,337,-0.04,0,0,0.81,93595.61,0.54,0.0,-0.0
2021-03-13 02:00:00,18.25,23.29,3.58,22.5,21.3,3.58,14.12,0,340,-0.04,0,0,0.84,93570.09,0.52,0.0,-0.0
2021-03-13 03:00:00,16.39,22.01,4.19,20.03,19.23,4.19,34.74,0,350,-0.04,0,0,0.88,93580.12,0.7,0.0,-0.0
2021-03-13 04:00:00,16.49,21.67,4.33,19.9,19.05,4.33,54.94,0,337,-0.04,0,0,0.86,93568.95,0.21,0.0,-0.0
2021-03-13 05:00:00,17.88,22.0,4.08,21.39,19.96,4.08,64.45,0,331,-0.04,0,0,0.79,93534.95,0.05,0.0,-0.0
2021-03-13 06:00:00,18.19,21.86,3.53,21.54,19.91,3.53,77.4,0,338,-0.04,0,0,0.76,93570.67,0.1,0.01,-0.0
2021-03-13 07:00:00,18.79,21.95,3.46,22.07,19.54,3.46,96.02,62,342,33.28,291,29,0.73,93628.64,0.1,0.03,-0.0
2021-03-13 08:00:00,19.7,22.41,2.96,22.98,18.96,2.96,112.17,259,347,170.02,490,89,0.69,93692.05,0.18,0.0,-0.0
2021-03-13 09:00:00,19.95,22.71,2.8,22.59,18.67,2.8,131.35,401,366,271.23,490,130,0.63,93733.12,0.21,0.0,-0.0
2021-03-13 10:00:00,26.12,26.23,2.99,29.66,24.15,2.99,152.26,666,371,497.73,690,169,0.48,93752.27,0.15,0.0,-0.0
2021-03-13 11:00:00,27.1,27.27,2.72,30.24,26.39,2.72,180.93,717,378,522.9,623,195,0.43,93688.57,0.3,0.0,-0.0
2021-03-13 12:00:00,26.9,27.75,2.52,29.94,28.49,2.52,209.57,774,370,629.31,701,145,0.43,93574.6,0.54,0.0,-0.0
2021-03-13 13:00:00,29.79,29.78,2.58,32.03,30.08,2.58,223.6,789,386,527.4,590,262,0.33,93478.63,0.46,0.0,-0.0
2021-03-13 14:00:00,29.65,30.06,2.34,31.95,30.4,2.34,227.87,518,386,337.1,407,182,0.34,93350.6,0.28,0.0,-0.0
2021-03-13 15:00:00,29.8,30.51,1.89,32.35,30.06,1.89,219.08,588,379,431.1,612,157,0.35,93252.63,0.15,0.0,-0.0
2021-03-13 16:00:00,29.91,30.8,1.46,32.54,29.94,1.46,232.49,451,372,333.56,628,118,0.35,93213.78,0.19,0.0,-0.0
2021-03-13 17:00:00,29.78,30.77,0.91,32.63,29.14,0.91,250.23,243,368,167.43,523,76,0.36,93219.52,0.11,0.0,-0.0
2021-03-13 18:00:00,29.66,30.54,0.36,32.95,27.93,0.36,300.83,50,365,26.29,306,24,0.38,93248.51,0.04,0.0,-0.0
2021-03-13 19:00:00,28.16,29.57,1.0,30.95,27.77,1.0,39.67,0,352,-0.04,0,0,0.39,93297.55,0.04,0.0,-0.0
2021-03-13 20:00:00,23.83,27.17,1.71,26.47,25.12,1.71,47.57,0,352,-0.04,0,0,0.5,93363.2,0.04,0.0,-0.0
2021-03-13 21:00:00,23.2,26.58,2.26,25.71,24.67,2.26,49.54,0,348,-0.04,0,0,0.51,93375.08,0.06,0.0,-0.0
2021-03-13 22:00:00,21.14,25.28,2.25,23.8,22.86,2.25,52.64,0,349,-0.04,0,0,0.59,93408.26,0.06,0.0,-0.0
2021-03-13 23:00:00,21.14,25.01,2.08,23.99,22.55,2.08,60.11,0,360,-0.04,0,0,0.6,93376.89,0.09,0.0,-0.0
2021-03-14 00:00:00,20.87,24.6,2.08,23.47,22.16,2.08,66.8,0,348,-0.04,0,0,0.59,93345.98,0.04,0.0,-0.0
2021-03-14 01:00:00,19.66,23.74,1.95,21.93,21.08,1.95,71.82,0,349,-0.04,0,0,0.61,93263.89,0.04,0.0,-0.0
2021-03-14 02:00:00,18.94,23.11,1.88,21.07,20.76,1.88,76.3,0,343,-0.04,0,0,0.63,93230.52,0.04,0.0,-0.0
2021-03-14 03:00:00,18.2,22.47,1.71,20.32,19.95,1.71,82.57,0,341,-0.04,0,0,0.66,93208.2,0.0,0.0,-0.0
2021-03-14 04:00:00,18.16,22.19,1.68,20.24,19.83,1.68,91.3,0,339,-0.04,0,0,0.66,93177.68,0.0,0.0,-0.0
2021-03-14 05:00:00,20.68,23.2,1.61,23.12,21.87,1.61,96.2,0,337,-0.04,0,0,0.59,93192.16,0.01,0.0,-0.0
2021-03-14 06:00:00,20.59,22.93,1.54,22.92,21.72,1.54,99.6,0,336,-0.04,0,0,0.58,93283.4,0.02,0.0,-0.0
2021-03-14 07:00:00,21.46,23.21,2.08,24.22,20.73,2.08,100.17,70,336,36.95,313,33,0.58,93371.38,0.02,0.0,-0.0
2021-03-14 08:00:00,22.53,23.83,1.53,25.53,20.01,1.53,102.07,291,342,209.59,598,82,0.56,93447.75,0.1,0.0,-0.0
2021-03-14 09:00:00,23.28,24.51,1.58,25.76,20.82,1.58,116.38,512,353,402.43,722,110,0.5,93493.18,0.05,0.0,-0.0
2021-03-14 10:00:00,27.71,27.18,0.99,29.93,25.85,0.99,160.27,654,362,526.21,726,129,0.38,93474.77,0.08,0.0,-0.0
2021-03-14 11:00:00,29.87,28.94,1.28,32.0,28.73,1.28,242.81,847,373,706.34,839,141,0.33,93476.27,0.62,0.0,-0.0
2021-03-14 12:00:00,29.06,29.12,1.96,31.07,29.13,1.96,268.15,719,401,508.8,565,210,0.34,93351.9,0.47,0.0,-0.0
2021-03-14 13:00:00,31.46,30.88,2.46,34.06,30.19,2.46,281.61,705,408,402.63,449,303,0.32,93266.02,0.33,0.0,-0.0
2021-03-14 14:00:00,31.51,31.27,2.71,34.04,30.65,2.71,292.36,502,407,299.51,360,203,0.31,93155.94,0.38,0.0,-0.0
2021-03-14 15:00:00,31.11,31.46,3.04,34.32,30.81,3.04,304.03,561,391,394.64,559,167,0.35,93073.72,0.31,0.0,-0.0
2021-03-14 16:00:00,31.08,31.64,3.0,34.14,30.41,3.0,315.07,398,384,261.73,491,137,0.34,93041.8,0.23,0.0,-0.0
2021-03-14 17:00:00,31.02,31.6,2.58,33.23,29.43,2.58,324.74,195,378,128.71,400,67,0.31,93067.04,0.21,0.0,-0.0
2021-03-14 18:00:00,30.63,31.26,1.9,33.17,28.39,1.9,338.16,47,376,24.86,285,23,0.33,93129.91,0.27,0.0,-0.0
2021-03-14 19:00:00,28.09,29.79,2.07,30.67,28.5,2.07,358.82,0,372,-0.04,0,0,0.38,93164.18,0.21,0.0,-0.0
2021-03-14 20:00:00,24.22,27.63,2.18,27.13,25.9,2.18,22.56,0,372,-0.04,0,0,0.5,93232.11,0.14,0.0,-0.0
2021-03-14 21:00:00,24.27,27.42,2.24,27.17,25.55,2.24,42.92,0,379,-0.04,0,0,0.5,93241.33,0.11,0.0,-0.0
2021-03-14 22:00:00,22.07,26.05,2.21,24.73,24.0,2.21,58.97,0,356,-0.04,0,0,0.56,93262.51,0.1,0.0,-0.0
2021-03-14 23:00:00,21.5,25.48,2.13,24.05,23.36,2.13,68.57,0,350,-0.04,0,0,0.57,93235.61,0.02,0.0,-0.0
2021-03-15 00:00:00,21.13,25.02,2.08,23.5,22.88,2.08,77.2,0,347,-0.04,0,0,0.57,93205.47,0.03,0.0,-0.0
2021-03-15 01:00:00,19.87,24.11,2.05,21.78,21.68,2.05,83.16,0,343,-0.04,0,0,0.58,93131.29,0.01,0.0,-0.0
2021-03-15 02:00:00,19.69,23.74,1.91,21.45,21.29,1.91,87.55,0,340,-0.04,0,0,0.57,93094.6,0.02,0.0,-0.0
2021-03-15 03:00:00,17.97,22.61,1.77,19.68,19.81,1.77,95.94,0,338,-0.04,0,0,0.63,93056.92,0.0,0.0,-0.0
2021-03-15 04:00:00,18.13,22.41,1.71,19.84,19.88,1.71,96.86,0,336,-0.04,0,0,0.63,93059.55,0.0,0.0,-0.0
2021-03-15 05:00:00,20.57,23.36,1.64,22.98,21.87,1.64,97.66,0,335,-0.04,0,0,0.59,93093.92,0.01,0.0,-0.0
2021-03-15 06:00:00,20.64,23.16,1.62,22.79,21.84,1.62,96.98,0,334,-0.04,0,0,0.57,93151.98,0.01,0.0,-0.0
2021-03-15 07:00:00,22.14,23.76,2.08,24.7,21.09,2.08,98.51,79,337,44.97,369,34,0.55,93236.36,0.0,0.0,-0.0
2021-03-15 08:00:00,23.38,24.46,1.52,26.06,20.2,1.52,102.46,297,342,216.12,610,81,0.51,93315.51,0.02,0.0,-0.0
2021-03-15 09:00:00,24.01,25.11,1.7,25.76,20.93,1.7,110.78,528,354,420.95,750,107,0.44,93353.16,0.01,0.0,-0.0
2021-03-15 10:00:00,30.18,28.69,1.08,32.69,27.45,1.08,140.31,698,364,544.74,747,153,0.34,93386.01,0.04,0.0,-0.0
2021-03-15 11:00:00,30.97,29.73,1.01,32.68,29.47,1.01,239.91,808,374,666.08,788,142,0.29,93320.4,0.44,0.0,-0.0
2021-03-15 12:00:00,30.65,30.25,1.43,32.47,30.56,1.43,262.07,851,382,656.85,727,194,0.3,93272.09,0.38,0.0,-0.0
2021-03-15 13:00:00,33.2,32.14,1.69,35.17,31.53,1.69,271.33,800,385,641.18,713,159,0.27,93143.02,0.42,0.0,-0.0
2021-03-15 14:00:00,32.8,32.4,1.74,34.9,31.77,1.74,284.14,611,397,461.56,554,150,0.28,93069.85,0.41,0.0,-0.0
2021-03-15 15:00:00,32.16,32.49,1.92,35.04,32.36,1.92,300.39,598,397,469.22,662,129,0.31,92990.27,0.23,0.0,-0.0
2021-03-15 16:00:00,31.72,32.42,1.99,34.43,31.53,1.99,329.01,345,389,234.57,439,111,0.32,92997.98,0.37,0.0,-0.0
2021-03-15 17:00:00,32.01,32.56,2.16,33.92,30.42,2.16,350.2,181,392,115.91,358,65,0.28,92999.54,0.6,0.0,-0.0
2021-03-15 18:00:00,31.65,32.22,1.91,33.37,29.22,1.91,2.1,45,379,22.38,252,24,0.28,93065.12,0.63,0.0,-0.0
2021-03-15 19:00:00,29.26,30.83,1.73,31.27,29.33,1.73,14.21,0,383,-0.04,0,0,0.33,93117.61,0.34,0.0,-0.0
2021-03-15 20:00:00,25.32,28.65,2.27,27.38,26.87,2.27,25.77,0,377,-0.04,0,0,0.42,93168.18,0.24,0.0,-0.0
2021-03-15 21:00:00,24.96,28.21,2.31,27.03,26.3,2.31,40.04,0,373,-0.04,0,0,0.43,93237.24,0.17,0.0,-0.0
2021-03-15 22:00:00,23.75,27.34,2.06,25.48,24.98,2.06,55.94,0,365,-0.04,0,0,0.45,93241.66,0.23,0.0,-0.0
2021-03-15 23:00:00,23.9,27.17,1.91,25.26,24.6,1.91,69.49,0,369,-0.04,0,0,0.42,93226.84,0.22,0.0,-0.0
2021-03-16 00:00:00,23.4,26.67,2.01,24.76,24.4,2.01,78.61,0,367,-0.04,0,0,0.43,93172.07,0.16,0.0,-0.0
2021-03-16 01:00:00,21.01,25.21,1.99,22.31,22.71,1.99,88.7,0,350,-0.04,0,0,0.49,93125.92,0.1,0.0,-0.0
2021-03-16 02:00:00,20.51,24.68,1.81,22.0,22.33,1.81,96.32,0,342,-0.04,0,0,0.52,93068.29,0.07,0.0,-0.0
2021-03-16 03:00:00,19.16,23.72,1.74,20.55,21.25,1.74,104.14,0,341,-0.04,0,0,0.56,93006.88,0.07,0.0,-0.0
2021-03-16 04:00:00,19.23,23.49,1.55,20.77,21.18,1.55,102.47,0,347,-0.04,0,0,0.57,93028.38,0.16,0.0,-0.0
2021-03-16 05:00:00,21.0,24.11,1.31,23.4,22.83,1.31,99.3,0,339,-0.04,0,0,0.57,93065.51,0.03,0.0,-0.0
2021-03-16 06:00:00,20.8,23.77,1.29,23.25,22.5,1.29,93.14,0,339,-0.04,0,0,0.58,93140.25,0.07,0.0,-0.0
2021-03-16 07:00:00,22.59,24.51,1.49,24.94,21.79,1.49,92.55,78,340,45.06,359,33,0.52,93238.6,0.17,0.0,-0.0
2021-03-16 08:00:00,24.09,25.33,1.07,26.87,20.89,1.07,102.39,279,349,192.25,537,87,0.5,93321.6,0.26,0.0,-0.0
2021-03-16 09:00:00,23.93,25.54,1.44,25.91,21.09,1.44,138.2,486,367,374.47,663,112,0.45,93364.72,0.23,0.0,-0.0
2021-03-16 10:00:00,29.48,28.78,1.66,32.24,27.18,1.66,172.25,672,372,513.48,701,159,0.36,93398.51,0.31,0.0,-0.0
2021-03-16 11:00:00,30.42,29.92,1.6,32.57,29.73,1.6,194.19,862,370,729.5,859,133,0.32,93333.49,0.25,0.0,-0.0
2021-03-16 12:00:00,30.48,30.48,1.33,32.85,31.81,1.33,205.06,697,390,487.56,537,210,0.33,93263.84,0.16,0.0,-0.0
2021-03-16 13:00:00,32.13,31.93,1.15,34.46,32.6,1.15,222.42,815,390,621.96,689,194,0.29,93146.63,0.27,0.0,-0.0
2021-03-16 14:00:00,32.74,32.65,1.11,35.23,33.26,1.11,278.53,614,385,429.77,514,184,0.29,93058.64,0.45,0.0,-0.0
2021-03-16 15:00:00,31.38,32.31,0.73,34.47,32.53,0.73,302.58,550,387,402.62,567,148,0.34,93022.54,0.68,0.0,-0.0
2021-03-16 16:00:00,31.63,32.64,0.95,34.48,32.07,0.95,302.68,398,395,248.33,463,150,0.32,93012.99,0.66,0.0,-0.0
2021-03-16 17:00:00,31.32,32.44,0.66,33.35,30.77,0.66,90.72,167,382,83.22,256,85,0.3,93041.92,0.42,0.0,-0.0
2021-03-16 18:00:00,31.25,32.23,1.9,33.61,29.56,1.9,106.62,46,380,23.73,263,23,0.31,93079.35,0.32,0.06,-0.0
2021-03-16 19:00:00,29.27,31.02,1.95,31.17,29.39,1.95,102.89,0,373,-0.04,0,0,0.33,93141.54,0.13,0.0,-0.0
2021-03-16 20:00:00,25.24,28.78,2.03,27.71,27.21,2.03,97.48,0,371,-0.04,0,0,0.45,93190.69,0.04,0.0,-0.0
2021-03-16 21:00:00,24.83,28.28,1.92,27.24,26.7,1.92,80.89,0,357,-0.04,0,0,0.46,93227.94,0.04,0.0,-0.0
2021-03-16 22:00:00,23.16,27.16,2.04,25.17,24.94,2.04,75.22,0,347,-0.04,0,0,0.48,93240.63,0.01,0.0,-0.0
2021-03-16 23:00:00,23.26,26.9,2.11,25.23,24.71,2.11,71.95,0,345,-0.04,0,0,0.47,93200.55,0.01,0.0,-0.0
2021-03-17 00:00:00,22.89,26.43,2.14,24.95,24.38,2.14,72.0,0,344,-0.04,0,0,0.49,93152.4,0.02,0.0,-0.0
2021-03-17 01:00:00,21.22,25.31,2.14,22.95,22.92,2.14,74.61,0,343,-0.04,0,0,0.52,93095.14,0.02,0.0,-0.0
2021-03-17 02:00:00,20.91,24.88,2.14,22.71,22.58,2.14,78.15,0,350,-0.04,0,0,0.53,93037.94,0.02,0.0,-0.0
2021-03-17 03:00:00,19.42,23.85,1.83,21.38,21.48,1.83,94.8,0,340,-0.04,0,0,0.6,93004.62,0.06,0.0,-0.0
2021-03-17 04:00:00,19.11,23.41,1.84,20.82,21.03,1.84,96.8,0,338,-0.04,0,0,0.59,92997.03,0.09,0.0,-0.0
2021-03-17 05:00:00,21.7,24.44,1.64,24.06,22.98,1.64,95.84,0,338,-0.04,0,0,0.55,93044.88,0.16,0.0,-0.0
2021-03-17 06:00:00,21.81,24.25,1.64,24.09,22.87,1.64,93.73,0,336,-0.04,0,0,0.54,93084.7,0.17,0.0,-0.0
2021-03-17 07:00:00,23.04,24.71,2.13,25.55,21.82,2.13,90.24,82,341,47.45,367,35,0.51,93175.57,0.12,0.0,-0.0
2021-03-17 08:00:00,24.25,25.39,1.62,26.88,21.15,1.62,82.89,288,349,206.81,572,81,0.48,93255.81,0.1,0.0,-0.0
2021-03-17 09:00:00,24.62,25.87,1.8,26.74,21.55,1.8,89.66,480,369,355.41,625,125,0.44,93314.13,0.04,0.0,-0.0
2021-03-17 10:00:00,29.69,28.84,0.81,31.95,26.92,0.81,108.88,628,376,487.77,663,141,0.34,93282.86,0.47,0.0,-0.0
2021-03-17 11:00:00,31.12,30.21,0.16,32.87,29.76,0.16,206.1,822,384,650.4,763,172,0.29,93256.04,0.38,0.0,-0.0
2021-03-17 12:00:00,30.86,30.67,0.73,32.63,30.88,0.73,282.55,768,380,554.19,609,214,0.29,93154.95,0.5,0.0,-0.0
2021-03-17 13:00:00,33.38,32.49,1.22,35.08,32.05,1.22,293.03,745,392,567.31,627,178,0.25,93072.51,0.63,0.0,-0.0
2021-03-17 14:00:00,33.27,32.98,1.54,35.06,32.57,1.54,296.34,731,387,514.3,614,217,0.26,92957.08,0.64,0.0,-0.0
2021-03-17 15:00:00,31.93,32.7,1.45,34.55,33.07,1.45,339.19,599,389,430.05,603,170,0.31,92897.55,0.42,0.0,-0.0
2021-03-17 16:00:00,31.72,32.76,2.32,34.3,32.34,2.32,14.63,398,375,261.36,485,137,0.31,92898.07,0.33,0.0,-0.0
2021-03-17 17:00:00,31.66,32.73,2.35,33.25,31.21,2.35,34.05,224,381,148.92,456,75,0.27,92920.36,0.73,0.0,-0.0
2021-03-17 18:00:00,32.18,32.81,1.57,34.34,29.94,1.57,48.94,42,382,18.45,201,24,0.29,92965.82,0.74,0.0,-0.0
2021-03-17 19:00:00,29.76,31.39,2.05,31.95,30.01,2.05,47.91,0,377,-0.04,0,0,0.33,93036.98,0.65,0.0,-0.0
2021-03-17 20:00:00,26.79,29.68,1.97,29.02,28.21,1.97,65.36,0,374,-0.04,0,0,0.4,93087.62,0.68,0.0,-0.0
2021-03-17 21:00:00,26.37,29.22,1.49,28.47,27.75,1.49,82.28,0,364,-0.04,0,0,0.4,93145.58,0.9,0.0,-0.0
2021-03-17 22:00:00,25.76,28.69,1.4,27.63,26.58,1.4,80.1,0,378,-0.04,0,0,0.4,93149.03,0.92,0.0,-0.0
2021-03-17 23:00:00,24.97,28.06,1.5,26.74,25.98,1.5,83.28,0,371,-0.04,0,0,0.42,93127.97,0.98,0.0,-0.0
2021-03-18 00:00:00,23.67,27.17,1.68,25.36,25.07,1.68,88.46,0,375,-0.04,0,0,0.44,93085.4,0.82,0.0,-0.0
2021-03-18 01:00:00,21.65,25.9,1.8,23.29,23.34,1.8,90.33,0,355,-0.04,0,0,0.5,93063.16,0.82,0.0,-0.0
2021-03-18 02:00:00,21.13,25.37,1.86,22.8,22.79,1.86,90.89,0,360,-0.04,0,0,0.52,93026.49,0.76,0.0,-0.0
2021-03-18 03:00:00,20.45,24.79,1.48,22.37,21.88,1.48,101.65,0,365,-0.04,0,0,0.56,92989.32,0.64,0.0,-0.0
2021-03-18 04:00:00,21.4,25.0,1.61,22.97,22.4,1.61,111.64,0,359,-0.04,0,0,0.5,92966.28,0.36,0.0,-0.0
2021-03-18 05:00:00,22.92,25.52,1.59,24.82,23.63,1.59,114.56,0,351,-0.04,0,0,0.48,93020.54,0.29,0.0,-0.0
2021-03-18 06:00:00,22.81,25.23,1.63,24.36,23.36,1.63,110.87,0,350,-0.04,0,0,0.46,93104.59,0.34,0.0,-0.0
2021-03-18 07:00:00,23.53,25.44,2.61,25.33,22.29,2.61,114.05,79,355,42.33,318,38,0.45,93151.94,0.19,0.0,-0.0
2021-03-18 08:00:00,23.77,25.59,2.4,25.64,20.96,2.4,127.27,243,363,162.54,445,81,0.45,93243.91,0.06,0.0,-0.0
2021-03-18 09:00:00,25.11,26.54,3.71,27.47,22.2,3.71,146.99,509,367,395.87,692,114,0.44,93301.11,0.22,0.0,-0.0
2021-03-18 10:00:00,28.81,28.83,3.61,31.26,26.83,3.61,162.32,648,385,517.96,701,130,0.36,93319.26,0.47,0.0,-0.0
2021-03-18 11:00:00,29.54,29.71,2.99,31.57,29.44,2.99,164.39,695,387,538.28,629,157,0.33,93288.02,0.49,0.0,-0.0
2021-03-18 12:00:00,29.17,30.19,2.34,31.28,31.39,2.34,169.2,855,393,652.56,715,203,0.34,93162.95,0.59,0.01,-0.0
2021-03-18 13:00:00,30.57,31.4,1.96,32.77,32.61,1.96,184.93,708,403,496.17,547,212,0.32,93050.85,0.59,0.04,-0.0
2021-03-18 14:00:00,31.26,32.14,2.04,33.4,32.93,2.04,198.46,591,400,393.96,469,197,0.3,92949.8,0.58,0.01,-0.0
2021-03-18 15:00:00,27.56,30.64,1.37,32.23,31.66,1.37,155.94,552,402,422.84,592,130,0.5,92891.28,0.39,1.95,-0.0
2021-03-18 16:00:00,28.2,31.02,0.65,32.92,30.49,0.65,116.96,290,393,186.3,345,104,0.48,92923.01,0.33,0.25,-0.0
2021-03-18 17:00:00,28.48,31.11,1.52,33.24,29.35,1.52,78.92,192,387,122.74,374,70,0.47,92943.48,0.52,0.31,-0.0
2021-03-18 18:00:00,27.71,30.52,1.7,33.41,28.07,1.7,88.75,47,381,22.04,236,26,0.54,93009.32,0.64,0.11,-0.0
2021-03-18 19:00:00,25.6,29.24,1.25,30.5,27.47,1.25,108.49,0,385,-0.04,0,0,0.57,93112.67,0.71,0.01,-0.0
2021-03-18 20:00:00,23.07,27.73,1.42,28.54,25.78,1.42,212.18,0,381,-0.04,0,0,0.7,93219.12,0.48,0.31,-0.0
2021-03-18 21:00:00,22.2,27.01,1.91,28.26,25.23,1.91,182.45,0,370,-0.04,0,0,0.77,93281.07,0.53,0.44,-0.0
2021-03-18 22:00:00,19.55,25.39,1.93,24.87,23.03,1.93,136.73,0,365,-0.04,0,0,0.85,93288.45,0.54,0.02,-0.0
2021-03-18 23:00:00,19.81,25.24,1.22,24.75,22.92,1.22,119.98,0,368,-0.04,0,0,0.81,93229.67,0.63,0.0,-0.0
2021-03-19 00:00:00,19.84,25.01,0.61,25.42,22.76,0.61,144.01,0,370,-0.04,0,0,0.86,93223.21,0.58,0.06,-0.0
